superhost,neighbourhood,room_type,accommodates,bathrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,days_rented,revenue
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2242.0,270,4,4.0,95,212990.0
f,Iztacalco,Entire home/apt,2,1.0,1,509.0,0,29,4.87,365,185785.0
t,Miguel Hidalgo,Entire home/apt,4,1.0,2,1849.0,115,3,5.0,250,462250.0
f,Cuauhtémoc,Entire home/apt,4,1.0,1,1700.0,270,0,0.0,95,161500.0
f,Cuauhtémoc,Private room,1,2.0,1,450.0,174,3,5.0,191,85950.0
f,Cuauhtémoc,Private room,4,1.0,2,1786.0,179,0,0.0,186,332196.0
f,Cuauhtémoc,Entire home/apt,2,1.0,2,849.0,73,27,4.7,292,247908.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,1091.0,84,32,4.75,281,306571.0
f,Miguel Hidalgo,Private room,2,1.0,1,300.0,82,34,4.76,283,84900.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1327.0,350,16,4.56,15,19905.0
t,Tlalpan,Entire home/apt,2,1.0,1,601.0,313,22,4.95,52,31252.0
f,Iztacalco,Entire home/apt,3,1.0,2,950.0,354,4,4.75,11,10450.0
f,Miguel Hidalgo,Entire home/apt,4,2.0,2,985.0,0,20,4.62,365,359525.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,1796.0,1,17,4.61,364,653744.0
t,Cuauhtémoc,Entire home/apt,5,1.0,3,850.0,326,25,4.56,39,33150.0
f,Coyoacán,Private room,2,1.5,1,280.0,239,15,4.87,126,35280.0
t,Benito Juárez,Private room,4,1.0,2,2100.0,365,3,5.0,0,0.0
f,Cuauhtémoc,Private room,2,1.0,1,720.0,341,1,5.0,24,17280.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,899.0,318,26,4.46,47,42253.0
t,Cuauhtémoc,Entire home/apt,4,2.5,2,2403.0,35,16,4.88,330,792990.0
f,Cuauhtémoc,Entire home/apt,3,1.5,2,1400.0,116,12,4.58,249,348600.0
f,Cuauhtémoc,Private room,2,2.5,1,800.0,359,5,5.0,6,4800.0
t,Cuauhtémoc,Entire home/apt,8,4.5,4,5504.0,18,4,4.25,347,1909888.0
t,Venustiano Carranza,Private room,2,1.0,1,657.0,0,41,4.81,365,239805.0
f,Miguel Hidalgo,Entire home/apt,5,1.0,4,750.0,204,4,5.0,161,120750.0
f,Miguel Hidalgo,Private room,1,1.0,1,450.0,148,7,5.0,217,97650.0
t,Benito Juárez,Private room,1,1.0,1,180.0,329,2,5.0,36,6480.0
f,Cuauhtémoc,Entire home/apt,3,1.5,2,1400.0,137,11,4.73,228,319200.0
t,Cuauhtémoc,Entire home/apt,8,3.0,4,3286.0,39,24,4.92,326,1071236.0
t,Cuauhtémoc,Entire home/apt,11,3.0,6,5366.0,0,31,4.75,365,1958590.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,750.0,326,6,4.83,39,29250.0
f,Miguel Hidalgo,Private room,1,1.0,1,956.0,174,4,5.0,191,182596.0
f,Benito Juárez,Private room,4,1.0,2,986.0,365,6,4.5,0,0.0
f,Benito Juárez,Entire home/apt,6,1.0,3,1115.0,14,8,5.0,351,391365.0
f,Benito Juárez,Private room,2,1.0,1,255.0,354,0,0.0,11,2805.0
f,Benito Juárez,Private room,1,1.0,1,303.0,88,0,0.0,277,83931.0
t,Cuauhtémoc,Entire home/apt,16,3.5,9,20453.0,290,9,4.78,75,1533975.0
f,Benito Juárez,Entire home/apt,5,2.0,3,1600.0,7,27,4.93,358,572800.0
f,Cuauhtémoc,Entire home/apt,6,2.0,3,2200.0,73,6,5.0,292,642400.0
f,Iztapalapa,Entire home/apt,4,1.0,1,800.0,365,5,4.6,0,0.0
t,Cuauhtémoc,Entire home/apt,6,2.0,4,1950.0,189,14,5.0,176,343200.0
f,Coyoacán,Entire home/apt,2,1.0,1,549.0,0,4,5.0,365,200385.0
f,Coyoacán,Private room,3,2.0,3,572.0,15,2,4.5,350,200200.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,4802.0,364,0,0.0,1,4802.0
f,Cuauhtémoc,Private room,1,1.0,1,400.0,292,0,0.0,73,29200.0
t,Álvaro Obregón,Entire home/apt,2,1.0,2,319.0,35,2,5.0,330,105270.0
t,Cuauhtémoc,Entire home/apt,4,2.5,2,3802.0,22,24,4.75,343,1304086.0
f,Coyoacán,Entire home/apt,2,1.0,1,549.0,74,2,5.0,291,159759.0
f,Cuauhtémoc,Private room,2,1.0,1,390.0,318,12,4.92,47,18330.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,800.0,0,66,4.72,365,292000.0
f,Cuauhtémoc,Private room,1,1.0,1,800.0,333,6,3.83,32,25600.0
f,Benito Juárez,Entire home/apt,5,2.0,2,1250.0,264,1,5.0,101,126250.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,703.0,0,70,4.66,365,256595.0
f,Cuauhtémoc,Entire home/apt,8,2.5,4,999.0,178,7,4.71,187,186813.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,994.0,329,4,4.0,36,35784.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1465.0,0,59,4.9,365,534725.0
f,Cuauhtémoc,Private room,1,1.0,1,343.0,358,5,4.8,7,2401.0
t,Gustavo A. Madero,Entire home/apt,5,1.0,3,1000.0,342,29,4.72,23,23000.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,3426.0,195,28,4.96,170,582420.0
f,Miguel Hidalgo,Entire home/apt,4,3.0,2,4674.0,220,0,0.0,145,677730.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,2018.0,274,17,4.88,91,183638.0
f,Tlalpan,Entire home/apt,1,1.0,1,650.0,365,0,0.0,0,0.0
t,Benito Juárez,Entire home/apt,4,2.0,3,1550.0,57,41,4.98,308,477400.0
t,Cuauhtémoc,Entire home/apt,5,1.0,4,814.0,33,35,4.89,332,270248.0
f,Tlalpan,Entire home/apt,7,2.5,4,4014.0,352,0,0.0,13,52182.0
t,Cuauhtémoc,Private room,2,1.0,1,566.0,363,40,4.68,2,1132.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1479.0,336,7,4.86,29,42891.0
t,Cuauhtémoc,Entire home/apt,4,2.5,2,1700.0,360,15,5.0,5,8500.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2265.0,324,7,4.86,41,92865.0
f,Miguel Hidalgo,Entire home/apt,3,1.0,2,738.0,360,4,4.75,5,3690.0
t,Álvaro Obregón,Entire home/apt,2,1.0,3,395.0,173,6,4.83,192,75840.0
f,Miguel Hidalgo,Entire home/apt,2,1.0,1,1060.0,238,1,5.0,127,134620.0
t,Benito Juárez,Entire home/apt,5,2.0,2,1384.0,0,44,4.96,365,505160.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1099.0,358,5,5.0,7,7693.0
f,Benito Juárez,Private room,1,1.0,1,320.0,87,1,5.0,278,88960.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,1772.0,296,1,3.0,69,122268.0
f,Cuauhtémoc,Private room,2,1.0,1,520.0,89,0,0.0,276,143520.0
f,Cuauhtémoc,Entire home/apt,3,1.0,1,743.0,320,15,4.27,45,33435.0
f,Coyoacán,Private room,1,1.0,1,300.0,365,3,4.33,0,0.0
t,Miguel Hidalgo,Private room,2,1.0,1,1280.0,356,0,0.0,9,11520.0
t,Iztapalapa,Private room,2,1.5,1,227.0,80,1,5.0,285,64695.0
f,Cuauhtémoc,Private room,2,1.0,1,520.0,89,0,0.0,276,143520.0
t,Cuauhtémoc,Entire home/apt,12,6.0,7,6849.0,310,1,5.0,55,376695.0
t,Cuauhtémoc,Entire home/apt,5,2.0,3,1511.0,150,15,5.0,215,324865.0
f,Gustavo A. Madero,Private room,2,1.0,1,461.0,86,7,4.86,279,128619.0
t,Iztacalco,Entire home/apt,4,2.0,2,387.0,55,29,4.76,310,119970.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1099.0,359,18,4.83,6,6594.0
f,Cuauhtémoc,Private room,2,1.0,1,637.0,337,0,0.0,28,17836.0
f,Venustiano Carranza,Private room,7,1.5,4,1750.0,329,2,4.5,36,63000.0
f,Cuauhtémoc,Private room,2,1.0,1,520.0,89,0,0.0,276,143520.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,591.0,334,15,4.8,31,18321.0
f,Cuauhtémoc,Entire home/apt,3,1.0,1,707.0,365,5,5.0,0,0.0
t,Benito Juárez,Private room,2,1.0,1,339.0,0,60,4.82,365,123735.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1344.0,362,1,4.0,3,4032.0
t,Álvaro Obregón,Entire home/apt,4,2.0,2,1484.0,0,44,4.62,365,541660.0
f,Benito Juárez,Private room,2,3.0,1,320.0,332,3,3.33,33,10560.0
t,Álvaro Obregón,Entire home/apt,4,2.0,2,3819.0,355,3,4.67,10,38190.0
f,Cuauhtémoc,Private room,2,1.5,1,707.0,365,2,4.5,0,0.0
f,Benito Juárez,Entire home/apt,5,1.0,3,1006.0,53,15,4.4,312,313872.0
t,Cuauhtémoc,Entire home/apt,5,1.0,3,875.0,346,8,5.0,19,16625.0
f,Cuauhtémoc,Entire home/apt,14,3.0,9,4129.0,153,11,4.91,212,875348.0
f,Benito Juárez,Entire home/apt,3,1.0,1,800.0,238,0,0.0,127,101600.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,1100.0,320,5,5.0,45,49500.0
f,Cuauhtémoc,Private room,1,1.5,1,400.0,359,0,0.0,6,2400.0
f,Tláhuac,Private room,2,1.0,1,203.0,364,0,0.0,1,203.0
f,Cuauhtémoc,Private room,1,2.0,1,400.0,365,0,0.0,0,0.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1430.0,331,7,4.43,34,48620.0
f,Tláhuac,Private room,2,1.0,1,163.0,365,0,0.0,0,0.0
f,Benito Juárez,Private room,2,1.0,1,980.0,364,3,4.67,1,980.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1517.0,1,82,4.9,364,552188.0
f,Miguel Hidalgo,Entire home/apt,2,1.0,1,1250.0,342,1,5.0,23,28750.0
f,Cuauhtémoc,Entire home/apt,4,3.0,2,1697.0,251,0,0.0,114,193458.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,401.0,360,28,4.61,5,2005.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1100.0,0,22,4.48,365,401500.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1247.0,364,6,4.83,1,1247.0
t,Benito Juárez,Entire home/apt,4,1.0,3,1517.0,166,17,5.0,199,301883.0
t,Miguel Hidalgo,Entire home/apt,2,1.0,1,1401.0,353,9,5.0,12,16812.0
f,Cuauhtémoc,Private room,2,1.0,1,410.0,339,10,4.9,26,10660.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,1355.0,0,60,4.8,365,494575.0
f,Miguel Hidalgo,Entire home/apt,4,1.0,2,1900.0,89,6,4.83,276,524400.0
f,Cuauhtémoc,Entire home/apt,5,1.0,2,823.0,350,40,4.8,15,12345.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1657.0,128,15,4.73,237,392709.0
f,Cuauhtémoc,Private room,1,1.0,1,600.0,87,0,0.0,278,166800.0
t,Cuauhtémoc,Entire home/apt,5,1.0,2,1300.0,83,11,5.0,282,366600.0
f,Venustiano Carranza,Private room,2,1.0,1,400.0,351,19,4.79,14,5600.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1423.0,63,17,4.76,302,429746.0
t,Cuauhtémoc,Private room,2,1.0,1,1461.0,65,2,5.0,300,438300.0
t,Cuauhtémoc,Entire home/apt,6,2.0,4,2273.0,361,6,4.83,4,9092.0
f,Cuauhtémoc,Private room,1,1.0,1,195.0,238,3,4.67,127,24765.0
t,Miguel Hidalgo,Entire home/apt,2,1.0,1,5914.0,357,1,5.0,8,47312.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2466.0,328,4,4.5,37,91242.0
f,Cuauhtémoc,Entire home/apt,3,1.0,1,800.0,349,9,4.56,16,12800.0
t,Benito Juárez,Entire home/apt,2,1.0,1,1100.0,341,40,5.0,24,26400.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2914.0,55,2,4.5,310,903340.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2557.0,318,2,2.5,47,120179.0
f,Cuauhtémoc,Private room,1,2.0,1,849.0,178,1,5.0,187,158763.0
f,Cuauhtémoc,Entire home/apt,2,1.5,1,1952.0,115,0,0.0,250,488000.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2184.0,359,3,4.0,6,13104.0
t,Cuauhtémoc,Entire home/apt,8,2.0,4,2293.0,216,24,4.96,149,341657.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2252.0,358,1,5.0,7,15764.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2299.0,357,6,4.67,8,18392.0
t,Cuauhtémoc,Private room,2,1.0,1,699.0,226,4,4.75,139,97161.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,1174.0,0,22,4.91,365,428510.0
t,Azcapotzalco,Entire home/apt,4,1.0,3,829.0,0,64,4.89,365,302585.0
f,Cuauhtémoc,Entire home/apt,3,2.0,2,920.0,341,10,4.5,24,22080.0
t,Cuauhtémoc,Private room,2,1.0,1,663.0,363,7,4.57,2,1326.0
t,Benito Juárez,Private room,1,2.0,1,350.0,299,15,4.93,66,23100.0
t,Coyoacán,Entire home/apt,2,1.0,1,860.0,70,6,5.0,295,253700.0
t,Miguel Hidalgo,Entire home/apt,2,1.0,1,4125.0,361,5,4.8,4,16500.0
f,Gustavo A. Madero,Entire home/apt,3,1.0,2,1400.0,364,0,0.0,1,1400.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1256.0,351,8,4.75,14,17584.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,887.0,0,23,4.38,365,323755.0
f,Venustiano Carranza,Entire home/apt,3,1.0,2,1200.0,349,10,5.0,16,19200.0
t,Azcapotzalco,Entire home/apt,2,1.0,1,450.0,360,15,4.73,5,2250.0
t,Benito Juárez,Entire home/apt,3,1.0,1,720.0,126,15,5.0,239,172080.0
t,Álvaro Obregón,Entire home/apt,4,2.5,3,3056.0,361,5,4.8,4,12224.0
f,Cuauhtémoc,Entire home/apt,12,3.0,6,4903.0,112,10,4.9,253,1240459.0
t,Venustiano Carranza,Entire home/apt,6,1.0,4,990.0,84,2,5.0,281,278190.0
f,Cuauhtémoc,Entire home/apt,6,1.0,3,906.0,58,0,0.0,307,278142.0
t,Venustiano Carranza,Entire home/apt,9,2.0,5,1771.0,0,13,4.93,365,646415.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2700.0,0,0,0.0,365,985500.0
f,Miguel Hidalgo,Entire home/apt,5,1.0,3,1053.0,134,14,4.93,231,243243.0
t,Miguel Hidalgo,Entire home/apt,6,2.5,4,4585.0,338,21,5.0,27,123795.0
t,Miguel Hidalgo,Entire home/apt,3,1.0,2,2043.0,0,3,5.0,365,745695.0
f,Cuauhtémoc,Private room,1,8.0,1,314.0,358,18,4.56,7,2198.0
f,Cuauhtémoc,Entire home/apt,6,2.0,3,2150.0,337,32,4.69,28,60200.0
f,Cuauhtémoc,Entire home/apt,3,2.0,2,1826.0,269,4,5.0,96,175296.0
f,Cuauhtémoc,Entire home/apt,2,1.0,2,1500.0,86,0,0.0,279,418500.0
f,Cuauhtémoc,Private room,3,2.5,2,364.0,178,9,3.78,187,68068.0
t,Miguel Hidalgo,Entire home/apt,5,1.0,3,814.0,364,8,5.0,1,814.0
t,Miguel Hidalgo,Entire home/apt,8,3.5,4,4001.0,107,7,4.71,258,1032258.0
f,Benito Juárez,Private room,2,1.0,1,380.0,54,1,4.0,311,118180.0
f,Miguel Hidalgo,Entire home/apt,3,1.0,2,1099.0,346,6,4.67,19,20881.0
f,Cuauhtémoc,Entire home/apt,4,1.0,3,2437.0,269,0,0.0,96,233952.0
t,Miguel Hidalgo,Private room,1,1.0,0,500.0,172,18,4.94,193,96500.0
f,Benito Juárez,Private room,2,1.0,1,373.0,150,8,4.38,215,80195.0
t,Benito Juárez,Entire home/apt,2,1.0,1,798.0,53,2,4.5,312,248976.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,1900.0,269,2,5.0,96,182400.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,2671.0,365,0,0.0,0,0.0
f,Benito Juárez,Private room,1,1.0,1,460.0,364,0,0.0,1,460.0
f,Cuauhtémoc,Entire home/apt,8,2.0,4,1440.0,51,11,4.91,314,452160.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,1999.0,318,2,4.0,47,93953.0
f,Cuauhtémoc,Entire home/apt,4,2.0,3,2143.0,227,8,4.88,138,295734.0
t,Cuauhtémoc,Private room,1,1.0,1,259.0,121,60,4.95,244,63196.0
f,Miguel Hidalgo,Entire home/apt,6,2.0,3,940.0,312,11,4.91,53,49820.0
t,Cuauhtémoc,Private room,2,1.0,1,707.0,261,1,5.0,104,73528.0
f,Miguel Hidalgo,Entire home/apt,8,2.0,4,4072.0,0,23,4.96,365,1486280.0
t,Miguel Hidalgo,Entire home/apt,4,1.0,2,3540.0,365,4,5.0,0,0.0
t,Cuauhtémoc,Entire home/apt,2,2.0,1,1001.0,208,14,4.93,157,157157.0
f,Miguel Hidalgo,Entire home/apt,2,1.0,1,1213.0,364,8,4.63,1,1213.0
f,Benito Juárez,Entire home/apt,2,1.0,1,657.0,222,15,4.87,143,93951.0
f,Tlalpan,Entire home/apt,2,1.0,1,380.0,361,1,5.0,4,1520.0
t,Miguel Hidalgo,Entire home/apt,4,1.0,1,1209.0,362,9,4.78,3,3627.0
f,Miguel Hidalgo,Entire home/apt,4,1.5,2,2300.0,202,4,5.0,163,374900.0
t,Benito Juárez,Entire home/apt,4,2.0,2,1067.0,357,20,4.95,8,8536.0
f,Cuauhtémoc,Private room,2,1.0,1,776.0,361,1,2.0,4,3104.0
f,Venustiano Carranza,Entire home/apt,16,4.0,12,599.0,83,4,5.0,282,168918.0
f,Benito Juárez,Entire home/apt,2,2.0,1,1000.0,143,0,0.0,222,222000.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1099.0,353,5,4.2,12,13188.0
f,Coyoacán,Entire home/apt,4,1.0,2,1242.0,364,8,4.75,1,1242.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1099.0,353,2,4.5,12,13188.0
t,Cuauhtémoc,Private room,3,1.0,3,1150.0,350,1,5.0,15,17250.0
f,Álvaro Obregón,Private room,2,1.0,1,610.0,347,1,5.0,18,10980.0
t,Venustiano Carranza,Private room,2,1.0,1,657.0,0,38,4.9,365,239805.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,1176.0,333,21,5.0,32,37632.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,750.0,0,40,4.9,365,273750.0
t,Iztacalco,Entire home/apt,5,1.0,3,1250.0,178,21,4.86,187,233750.0
t,Cuauhtémoc,Entire home/apt,5,1.0,3,1898.0,25,4,4.75,340,645320.0
f,Álvaro Obregón,Private room,2,1.0,1,680.0,347,1,5.0,18,12240.0
t,Cuauhtémoc,Private room,1,1.0,1,469.0,178,4,4.5,187,87703.0
f,Benito Juárez,Private room,1,1.0,1,215.0,328,3,4.33,37,7955.0
f,Álvaro Obregón,Private room,1,1.0,1,400.0,361,1,5.0,4,1600.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,1150.0,1,60,4.69,364,418600.0
f,Tlalpan,Private room,1,1.0,1,350.0,364,1,5.0,1,350.0
t,Cuauhtémoc,Entire home/apt,3,1.0,2,1187.0,322,7,5.0,43,51041.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,750.0,169,6,4.83,196,147000.0
f,Cuauhtémoc,Entire home/apt,2,1.5,1,1700.0,365,0,0.0,0,0.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,1779.0,0,23,4.78,365,649335.0
f,Miguel Hidalgo,Private room,2,1.0,1,560.0,114,0,0.0,251,140560.0
t,Cuauhtémoc,Private room,3,1.0,2,792.0,350,1,5.0,15,11880.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,1300.0,85,1,4.0,280,364000.0
t,Cuauhtémoc,Entire home/apt,6,4.5,4,7027.0,271,20,5.0,94,660538.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1099.0,359,4,5.0,6,6594.0
t,Iztacalco,Private room,2,1.0,1,850.0,358,33,4.97,7,5950.0
f,Benito Juárez,Private room,2,1.0,2,640.0,363,0,0.0,2,1280.0
t,Miguel Hidalgo,Entire home/apt,4,2.0,2,1967.0,141,21,4.81,224,440608.0
f,Benito Juárez,Private room,2,1.0,1,1293.0,364,0,0.0,1,1293.0
t,Cuauhtémoc,Private room,2,1.0,2,480.0,71,3,5.0,294,141120.0
f,Coyoacán,Entire home/apt,3,1.0,1,900.0,360,8,4.75,5,4500.0
t,Cuauhtémoc,Private room,3,1.0,3,900.0,350,2,5.0,15,13500.0
t,Cuauhtémoc,Entire home/apt,5,1.0,2,1050.0,69,30,4.87,296,310800.0
f,Cuauhtémoc,Private room,2,1.0,1,551.0,361,17,5.0,4,2204.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,2999.0,116,3,5.0,249,746751.0
f,Iztacalco,Shared room,2,1.0,1,395.0,365,0,0.0,0,0.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,2999.0,86,3,5.0,279,836721.0
f,Coyoacán,Entire home/apt,4,2.0,2,1490.0,50,5,4.6,315,469350.0
t,Cuauhtémoc,Entire home/apt,4,1.5,2,1679.0,361,2,5.0,4,6716.0
t,Cuauhtémoc,Entire home/apt,3,1.0,2,949.0,234,36,5.0,131,124319.0
f,Cuauhtémoc,Entire home/apt,4,2.5,2,2650.0,85,14,4.29,280,742000.0
f,Benito Juárez,Private room,1,1.0,1,409.0,365,0,0.0,0,0.0
f,Coyoacán,Private room,1,1.0,1,799.0,364,0,0.0,1,799.0
f,Coyoacán,Private room,1,1.0,1,799.0,364,0,0.0,1,799.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,757.0,277,15,4.73,88,66616.0
f,Cuauhtémoc,Entire home/apt,5,2.5,4,2573.0,243,11,5.0,122,313906.0
t,Miguel Hidalgo,Entire home/apt,2,1.0,1,714.0,359,6,4.0,6,4284.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,2463.0,264,35,4.89,101,248763.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1600.0,8,1,5.0,357,571200.0
f,Miguel Hidalgo,Private room,1,2.0,1,689.0,365,2,5.0,0,0.0
t,Benito Juárez,Entire home/apt,4,1.0,1,1100.0,208,3,4.67,157,172700.0
f,Miguel Hidalgo,Entire home/apt,4,2.0,2,1920.0,316,0,0.0,49,94080.0
t,Cuauhtémoc,Entire home/apt,6,2.5,3,3600.0,84,8,5.0,281,1011600.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,2154.0,331,0,0.0,34,73236.0
t,Coyoacán,Entire home/apt,5,1.0,3,774.0,340,12,5.0,25,19350.0
f,Azcapotzalco,Entire home/apt,5,1.0,2,750.0,331,13,4.0,34,25500.0
f,Miguel Hidalgo,Entire home/apt,4,1.0,4,1043.0,147,6,4.33,218,227374.0
f,Cuauhtémoc,Entire home/apt,6,1.0,4,2371.0,142,9,5.0,223,528733.0
f,Tlalpan,Entire home/apt,2,1.0,1,300.0,304,0,0.0,61,18300.0
t,Tlalpan,Entire home/apt,4,1.0,3,1222.0,0,10,5.0,365,446030.0
t,Cuauhtémoc,Entire home/apt,11,1.0,8,1450.0,80,14,4.64,285,413250.0
t,Miguel Hidalgo,Entire home/apt,10,2.0,5,3199.0,172,2,5.0,193,617407.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,1382.0,0,20,4.76,365,504430.0
f,Miguel Hidalgo,Private room,2,1.0,1,1040.0,87,0,0.0,278,289120.0
f,Miguel Hidalgo,Entire home/apt,4,1.0,2,988.0,358,21,4.86,7,6916.0
f,Álvaro Obregón,Private room,2,1.0,1,400.0,364,0,0.0,1,400.0
t,Miguel Hidalgo,Entire home/apt,3,1.0,2,1803.0,39,0,0.0,326,587778.0
t,Benito Juárez,Private room,2,1.0,1,610.0,0,25,4.96,365,222650.0
f,Tlalpan,Private room,2,1.5,1,400.0,361,2,4.5,4,1600.0
t,Cuauhtémoc,Entire home/apt,6,1.0,3,1242.0,0,15,4.88,365,453330.0
f,Cuauhtémoc,Entire home/apt,5,1.5,2,1853.0,364,0,0.0,1,1853.0
f,Cuauhtémoc,Entire home/apt,4,1.5,2,1007.0,0,10,4.91,365,367555.0
f,Venustiano Carranza,Shared room,4,1.0,3,850.0,365,14,4.57,0,0.0
t,Gustavo A. Madero,Private room,2,1.0,1,699.0,358,7,4.86,7,4893.0
f,Cuauhtémoc,Entire home/apt,4,1.0,3,1060.0,78,7,4.86,287,304220.0
t,Cuauhtémoc,Entire home/apt,6,1.0,3,925.0,362,8,4.88,3,2775.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,550.0,299,0,0.0,66,36300.0
t,Cuauhtémoc,Entire home/apt,3,1.0,1,629.0,173,40,4.93,192,120768.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2346.0,355,3,4.67,10,23460.0
f,Cuauhtémoc,Entire home/apt,6,2.0,3,2429.0,67,18,4.94,298,723842.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2866.0,177,1,5.0,188,538808.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,1263.0,57,34,4.79,308,389004.0
f,Cuauhtémoc,Entire home/apt,7,2.0,3,2021.0,191,16,4.94,174,351654.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2147.0,1,1,5.0,364,781508.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,1884.0,356,12,4.75,9,16956.0
t,Cuauhtémoc,Entire home/apt,6,2.0,4,1773.0,241,30,4.9,124,219852.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,663.0,365,10,4.4,0,0.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2440.0,350,2,4.0,15,36600.0
t,Miguel Hidalgo,Entire home/apt,6,3.0,3,4425.0,338,6,5.0,27,119475.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1274.0,356,5,4.4,9,11466.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1367.0,341,3,5.0,24,32808.0
t,Miguel Hidalgo,Entire home/apt,6,3.0,3,5160.0,358,4,5.0,7,36120.0
t,Miguel Hidalgo,Entire home/apt,6,3.0,3,4425.0,105,3,5.0,260,1150500.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1281.0,0,23,4.83,365,467565.0
f,Miguel Hidalgo,Entire home/apt,10,4.0,6,5915.0,160,9,5.0,205,1212575.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1234.0,356,3,4.33,9,11106.0
t,Cuauhtémoc,Entire home/apt,4,1.0,3,1298.0,103,20,5.0,262,340076.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1652.0,314,1,4.0,51,84252.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1368.0,355,2,5.0,10,13680.0
f,Cuauhtémoc,Entire home/apt,2,2.0,2,959.0,119,1,5.0,246,235914.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,826.0,1,0,0.0,364,300664.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1485.0,351,12,4.5,14,20790.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1131.0,363,1,5.0,2,2262.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,830.0,329,3,4.33,36,29880.0
