Neighbourhood,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Price,Availability 365,Number of Reviews,days_rented,revenue
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,65.0,274,3,91,5915.0
Kreuzberg,Private room,2,1.0,1.0,1.0,29.0,0,2,365,10585.0
Kreuzberg,Private room,2,1.0,1.0,1.0,35.0,0,1,365,12775.0
Kreuzberg,Entire home/apt,2,1.0,1.0,2.0,84.0,170,6,195,16380.0
Kreuzberg,Entire home/apt,5,2.0,3.0,6.0,238.0,82,48,283,67354.0
Kreuzberg,Private room,2,1.0,1.0,1.0,50.0,317,0,48,2400.0
Kreuzberg,Private room,2,1.0,1.0,1.0,45.0,46,19,319,14355.0
Kreuzberg,Entire home/apt,4,1.0,2.0,2.0,125.0,21,0,344,43000.0
Kreuzberg,Private room,1,1.0,1.0,1.0,26.0,0,0,365,9490.0
Kreuzberg,Entire home/apt,3,1.0,2.0,2.0,60.0,0,14,365,21900.0
Kreuzberg,Private room,2,1.0,1.0,1.0,20.0,0,6,365,7300.0
Kreuzberg,Entire home/apt,4,1.0,1.0,1.0,53.0,0,2,365,19345.0
Charlottenburg,Entire home/apt,4,1.0,1.0,4.0,75.0,295,0,70,5250.0
Charlottenburg,Private room,2,1.0,1.0,1.0,25.0,324,18,41,1025.0
Charlottenburg,Entire home/apt,2,1.0,1.0,1.0,55.0,91,5,274,15070.0
Friedrichshain,Entire home/apt,2,1.0,0.0,1.0,30.0,0,1,365,10950.0
Friedrichshain,Private room,2,1.0,1.0,1.0,33.0,0,3,365,12045.0
Friedrichshain,Private room,2,1.0,1.0,2.0,34.0,18,2,347,11798.0
Friedrichshain,Private room,2,1.5,1.0,1.0,35.0,341,16,24,840.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,48.0,8,16,357,17136.0
Friedrichshain,Private room,2,1.0,1.0,1.0,23.0,0,4,365,8395.0
Friedrichshain,Entire home/apt,2,1.0,0.0,1.0,66.0,12,3,353,23298.0
Kreuzberg,Entire home/apt,6,3.0,3.0,3.0,550.0,302,32,63,34650.0
Kreuzberg,Private room,2,1.0,1.0,1.0,60.0,141,17,224,13440.0
Kreuzberg,Private room,3,1.0,1.0,1.0,100.0,176,30,189,18900.0
Kreuzberg,Private room,2,2.0,1.0,1.0,40.0,246,64,119,4760.0
Kreuzberg,Private room,2,1.0,1.0,1.0,30.0,0,5,365,10950.0
Kreuzberg,Entire home/apt,3,0.5,1.0,1.0,50.0,7,18,358,17900.0
Kreuzberg,Entire home/apt,4,1.0,2.0,2.0,90.0,0,8,365,32850.0
Kreuzberg,Entire home/apt,6,1.0,2.0,3.0,150.0,250,31,115,17250.0
Kreuzberg,Entire home/apt,4,1.0,2.0,3.0,80.0,0,5,365,29200.0
Kreuzberg,Private room,2,1.0,1.0,1.0,40.0,165,7,200,8000.0
Mitte,Private room,2,1.0,1.0,1.0,28.0,260,181,105,2940.0
Mitte,Entire home/apt,2,1.0,2.0,2.0,90.0,0,7,365,32850.0
Mitte,Entire home/apt,4,1.0,3.0,3.0,70.0,22,1,343,24010.0
Mitte,Entire home/apt,7,1.0,3.0,5.0,100.0,10,2,355,35500.0
Mitte,Private room,2,1.0,1.0,1.0,26.0,161,4,204,5304.0
Mitte,Private room,2,2.0,1.0,1.0,155.0,11,27,354,54870.0
Mitte,Entire home/apt,3,1.5,1.0,2.0,90.0,284,11,81,7290.0
Mitte,Private room,2,1.0,1.0,1.0,80.0,33,4,332,26560.0
Mitte,Entire home/apt,3,2.5,2.0,2.0,275.0,1,30,364,100100.0
Mitte,Private room,2,1.0,1.0,1.0,47.0,125,2,240,11280.0
Mitte,Entire home/apt,4,1.0,2.0,3.0,200.0,37,0,328,65600.0
Neukölln,Entire home/apt,1,1.0,1.0,1.0,28.0,0,0,365,10220.0
Neukölln,Private room,1,1.0,1.0,1.0,15.0,0,1,365,5475.0
Reinickendorf,Shared room,2,1.0,1.0,2.0,30.0,357,19,8,240.0
Charlottenburg,Entire home/apt,3,1.0,1.0,2.0,55.0,245,70,120,6600.0
Charlottenburg,Entire home/apt,7,2.0,2.0,5.0,110.0,364,68,1,110.0
Friedrichshain,Private room,2,1.0,1.0,1.0,45.0,0,1,365,16425.0
Friedrichshain,Private room,3,1.0,2.0,2.0,79.0,350,15,15,1185.0
Friedrichshain,Private room,2,1.0,1.0,1.0,25.0,20,6,345,8625.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,40.0,0,1,365,14600.0
Friedrichshain,Private room,1,1.0,1.0,1.0,20.0,17,0,348,6960.0
Friedrichshain,Private room,2,1.0,1.0,2.0,25.0,0,2,365,9125.0
Friedrichshain,Private room,2,1.0,1.0,1.0,23.0,0,0,365,8395.0
Friedrichshain,Entire home/apt,3,1.0,1.0,1.0,50.0,0,4,365,18250.0
Friedrichshain,Entire home/apt,4,1.0,2.0,4.0,79.0,0,2,365,28835.0
Friedrichshain,Private room,3,1.0,1.0,2.0,100.0,0,0,365,36500.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,50.0,0,1,365,18250.0
Friedrichshain,Private room,3,1.0,1.0,2.0,39.0,321,52,44,1716.0
Friedrichshain,Private room,1,1.0,1.0,1.0,50.0,317,10,48,2400.0
Friedrichshain,Private room,2,1.0,1.0,1.0,40.0,32,6,333,13320.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,58.0,309,21,56,3248.0
Kreuzberg,Entire home/apt,4,1.0,0.0,2.0,70.0,2,15,363,25410.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,199.0,10,0,355,70645.0
Kreuzberg,Private room,1,1.0,1.0,1.0,28.0,0,0,365,10220.0
Kreuzberg,Entire home/apt,1,1.0,1.0,1.0,45.0,280,46,85,3825.0
Kreuzberg,Private room,4,1.0,1.0,2.0,30.0,0,6,365,10950.0
Kreuzberg,Private room,2,1.0,1.0,1.0,35.0,365,0,0,0.0
Wilmersdorf,Entire home/apt,4,1.0,1.0,2.0,99.0,332,0,33,3267.0
Friedrichshain,Private room,3,1.0,1.0,2.0,30.0,0,8,365,10950.0
Friedrichshain,Entire home/apt,4,1.0,0.0,2.0,150.0,332,40,33,4950.0
Friedrichshain,Entire home/apt,2,1.0,0.0,1.0,54.0,126,2,239,12906.0
Friedrichshain,Private room,1,1.0,1.0,1.0,17.0,61,1,304,5168.0
Friedrichshain,Private room,2,2.5,1.0,2.0,25.0,128,18,237,5925.0
Wilmersdorf,Entire home/apt,2,1.0,1.0,1.0,95.0,0,0,365,34675.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,65.0,0,0,365,23725.0
Mitte,Private room,2,1.0,1.0,1.0,49.0,284,112,81,3969.0
Mitte,Private room,2,1.0,1.0,1.0,40.0,2,0,363,14520.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,60.0,149,50,216,12960.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,80.0,49,30,316,25280.0
Mitte,Entire home/apt,2,1.0,0.0,2.0,60.0,256,6,109,6540.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,65.0,37,30,328,21320.0
Mitte,Entire home/apt,5,1.0,1.0,3.0,92.0,243,3,122,11224.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,83.0,45,2,320,26560.0
Mitte,Private room,2,1.0,1.0,1.0,80.0,0,0,365,29200.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,95.0,90,0,275,26125.0
Mitte,Entire home/apt,6,2.0,3.0,3.0,90.0,0,2,365,32850.0
Mitte,Entire home/apt,5,1.0,2.0,4.0,149.0,10,5,355,52895.0
Mitte,Private room,2,1.0,1.0,1.0,39.0,37,0,328,12792.0
Mitte,Entire home/apt,3,1.0,2.0,2.0,89.0,82,16,283,25187.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,82.0,198,16,167,13694.0
Mitte,Entire home/apt,10,3.0,6.0,7.0,375.0,17,0,348,130500.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,60.0,9,3,356,21360.0
Mitte,Entire home/apt,5,1.0,1.0,3.0,80.0,132,14,233,18640.0
Mitte,Entire home/apt,4,1.0,2.0,3.0,170.0,0,1,365,62050.0
Mitte,Entire home/apt,4,1.0,3.0,4.0,140.0,328,74,37,5180.0
Mitte,Private room,2,1.0,1.0,1.0,35.0,294,54,71,2485.0
Mitte,Entire home/apt,4,1.0,1.0,4.0,26.0,21,2,344,8944.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,45.0,0,5,365,16425.0
Kreuzberg,Private room,1,2.0,1.0,1.0,25.0,0,2,365,9125.0
Kreuzberg,Entire home/apt,3,1.0,1.0,1.0,70.0,243,121,122,8540.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,70.0,338,22,27,1890.0
Mitte,Private room,2,2.0,1.0,1.0,30.0,0,2,365,10950.0
Mitte,Private room,2,1.0,1.0,1.0,69.0,0,0,365,25185.0
Mitte,Private room,1,1.0,1.0,1.0,45.0,218,35,147,6615.0
Mitte,Private room,2,1.0,1.0,1.0,36.0,0,1,365,13140.0
Mitte,Entire home/apt,7,1.0,1.0,4.0,110.0,277,22,88,9680.0
Mitte,Entire home/apt,6,1.0,2.0,1.0,110.0,347,43,18,1980.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,58.0,0,7,365,21170.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,70.0,0,114,365,25550.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,40.0,136,21,229,9160.0
Mitte,Entire home/apt,1,1.0,1.0,1.0,48.0,0,4,365,17520.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,65.0,0,0,365,23725.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,24.0,2,17,363,8712.0
Mitte,Private room,2,1.0,1.0,1.0,40.0,0,0,365,14600.0
Mitte,Private room,2,1.0,1.0,1.0,50.0,73,154,292,14600.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,80.0,0,1,365,29200.0
Kreuzberg,Private room,2,1.0,1.0,1.0,60.0,346,40,19,1140.0
Kreuzberg,Private room,1,1.5,1.0,1.0,35.0,250,209,115,4025.0
Mitte,Entire home/apt,6,1.0,3.0,3.0,140.0,365,4,0,0.0
Charlottenburg,Entire home/apt,3,1.0,1.0,1.0,40.0,187,1,178,7120.0
Charlottenburg,Private room,3,1.0,1.0,1.0,34.0,0,9,365,12410.0
Charlottenburg,Entire home/apt,3,2.0,1.0,1.0,60.0,11,0,354,21240.0
Charlottenburg,Entire home/apt,3,1.0,1.0,1.0,65.0,0,0,365,23725.0
Pankow,Entire home/apt,2,1.0,1.0,1.0,41.0,59,5,306,12546.0
Pankow,Private room,3,1.0,1.0,2.0,50.0,0,2,365,18250.0
Pankow,Private room,3,1.0,1.0,2.0,30.0,274,6,91,2730.0
Pankow,Private room,2,0.0,1.0,1.0,22.0,127,26,238,5236.0
Pankow,Private room,2,1.0,1.0,1.0,30.0,0,0,365,10950.0
Pankow,Entire home/apt,3,1.0,1.0,2.0,47.0,302,23,63,2961.0
Pankow,Private room,3,1.0,1.0,1.0,23.0,313,0,52,1196.0
Pankow,Entire home/apt,4,1.0,1.0,2.0,80.0,323,112,42,3360.0
Kreuzberg,Entire home/apt,5,1.5,2.0,5.0,79.0,268,7,97,7663.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,50.0,0,0,365,18250.0
Kreuzberg,Entire home/apt,4,1.0,1.0,2.0,70.0,218,47,147,10290.0
Kreuzberg,Entire home/apt,2,1.0,0.0,1.0,35.0,92,15,273,9555.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,30.0,273,73,92,2760.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,50.0,0,1,365,18250.0
Kreuzberg,Private room,3,2.0,1.0,3.0,98.0,0,3,365,35770.0
Kreuzberg,Entire home/apt,3,1.0,1.0,3.0,85.0,0,1,365,31025.0
Kreuzberg,Private room,2,1.0,1.0,2.0,50.0,286,19,79,3950.0
Kreuzberg,Entire home/apt,5,1.0,2.0,2.0,39.0,344,120,21,819.0
Kreuzberg,Entire home/apt,3,1.0,1.0,2.0,84.0,15,10,350,29400.0
Kreuzberg,Private room,2,1.0,1.0,1.0,22.0,7,6,358,7876.0
Kreuzberg,Entire home/apt,3,1.0,1.0,1.0,60.0,325,1,40,2400.0
Kreuzberg,Private room,2,1.0,1.0,1.0,25.0,7,0,358,8950.0
Kreuzberg,Entire home/apt,4,1.0,1.0,2.0,80.0,160,8,205,16400.0
Kreuzberg,Entire home/apt,2,1.0,0.0,2.0,110.0,0,1,365,40150.0
Kreuzberg,Entire home/apt,2,1.0,0.0,1.0,49.0,190,8,175,8575.0
Kreuzberg,Entire home/apt,1,1.0,1.0,1.0,30.0,0,2,365,10950.0
Kreuzberg,Entire home/apt,6,1.0,2.0,3.0,150.0,292,28,73,10950.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,82.0,33,31,332,27224.0
Kreuzberg,Private room,2,1.5,1.0,1.0,23.0,0,1,365,8395.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,64.0,0,14,365,23360.0
Kreuzberg,Entire home/apt,4,1.0,2.0,2.0,110.0,0,5,365,40150.0
Kreuzberg,Private room,2,1.0,1.0,1.0,25.0,0,1,365,9125.0
Kreuzberg,Private room,2,1.0,2.0,4.0,53.0,176,0,189,10017.0
Kreuzberg,Private room,1,2.0,1.0,1.0,25.0,0,0,365,9125.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,40.0,0,1,365,14600.0
Kreuzberg,Entire home/apt,2,0.5,1.0,1.0,51.0,127,22,238,12138.0
Kreuzberg,Private room,2,1.0,1.0,1.0,38.0,0,0,365,13870.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,50.0,0,0,365,18250.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,35.0,0,1,365,12775.0
Kreuzberg,Private room,2,1.0,1.0,1.0,29.0,65,123,300,8700.0
Kreuzberg,Private room,2,1.0,2.0,2.0,35.0,158,17,207,7245.0
Kreuzberg,Entire home/apt,4,1.0,1.0,1.0,100.0,0,2,365,36500.0
Kreuzberg,Entire home/apt,4,1.0,2.0,2.0,140.0,360,0,5,700.0
Kreuzberg,Private room,2,1.0,1.0,1.0,32.0,0,0,365,11680.0
Kreuzberg,Entire home/apt,3,1.0,2.0,1.0,68.0,356,41,9,612.0
Kreuzberg,Private room,4,1.5,1.0,4.0,25.0,101,114,264,6600.0
Kreuzberg,Entire home/apt,2,1.0,0.0,1.0,43.0,128,0,237,10191.0
Kreuzberg,Private room,4,1.0,1.0,2.0,45.0,84,186,281,12645.0
Kreuzberg,Private room,2,2.0,1.0,2.0,60.0,249,0,116,6960.0
Neukölln,Entire home/apt,2,1.5,1.0,1.0,50.0,30,11,335,16750.0
Kreuzberg,Private room,2,1.0,1.0,1.0,40.0,0,0,365,14600.0
Kreuzberg,Entire home/apt,2,1.0,2.0,1.0,80.0,73,0,292,23360.0
Kreuzberg,Private room,2,1.0,1.0,1.0,55.0,20,1,345,18975.0
Kreuzberg,Entire home/apt,5,2.0,0.0,5.0,100.0,28,0,337,33700.0
Kreuzberg,Entire home/apt,4,1.0,0.0,4.0,59.0,152,46,213,12567.0
Kreuzberg,Private room,2,1.0,1.0,1.0,25.0,274,0,91,2275.0
Kreuzberg,Private room,2,1.0,1.0,1.0,39.0,144,4,221,8619.0
Kreuzberg,Entire home/apt,3,1.0,0.0,1.0,46.0,90,6,275,12650.0
Kreuzberg,Entire home/apt,3,1.0,1.0,1.0,58.0,175,3,190,11020.0
Kreuzberg,Private room,2,1.0,1.0,1.0,38.0,43,27,322,12236.0
Kreuzberg,Private room,1,1.0,1.0,1.0,48.0,90,12,275,13200.0
Kreuzberg,Private room,2,1.0,1.0,1.0,28.0,52,0,313,8764.0
Kreuzberg,Entire home/apt,4,1.0,2.0,3.0,85.0,0,26,365,31025.0
Kreuzberg,Entire home/apt,3,1.5,1.0,2.0,85.0,0,5,365,31025.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,70.0,0,0,365,25550.0
Kreuzberg,Entire home/apt,6,1.0,2.0,6.0,96.0,259,70,106,10176.0
Kreuzberg,Private room,2,1.0,1.0,1.0,25.0,126,2,239,5975.0
Kreuzberg,Private room,2,1.0,1.0,1.0,37.0,0,8,365,13505.0
Friedrichshain,Entire home/apt,5,1.5,4.0,5.0,150.0,0,0,365,54750.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,45.0,342,3,23,1035.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,59.0,0,39,365,21535.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,35.0,0,12,365,12775.0
Charlottenburg,Entire home/apt,3,1.0,1.0,1.0,70.0,318,32,47,3290.0
Charlottenburg,Entire home/apt,3,1.0,1.0,3.0,45.0,16,9,349,15705.0
Wilmersdorf,Private room,2,1.0,1.0,1.0,26.0,46,14,319,8294.0
Steglitz,Entire home/apt,4,1.0,0.0,3.0,95.0,303,11,62,5890.0
Zehlendorf,Private room,2,1.0,1.0,1.0,56.0,342,16,23,1288.0
Zehlendorf,Private room,2,1.0,1.0,1.0,40.0,338,4,27,1080.0
Zehlendorf,Entire home/apt,2,1.0,1.0,2.0,98.0,300,27,65,6370.0
Schöneberg,Private room,2,1.0,1.0,1.0,25.0,2,16,363,9075.0
Charlottenburg,Private room,2,1.0,1.0,1.0,39.0,96,12,269,10491.0
Charlottenburg,Private room,2,1.0,1.0,1.0,28.0,250,26,115,3220.0
Wilmersdorf,Private room,2,1.0,1.0,2.0,55.0,362,2,3,165.0
Wilmersdorf,Entire home/apt,2,1.0,1.0,1.0,45.0,306,12,59,2655.0
Wilmersdorf,Entire home/apt,2,1.0,0.0,1.0,55.0,3,1,362,19910.0
Wilmersdorf,Private room,2,1.0,1.0,1.0,55.0,0,0,365,20075.0
Wilmersdorf,Entire home/apt,5,1.0,2.0,3.0,111.0,119,9,246,27306.0
Wilmersdorf,Private room,3,1.0,1.0,1.0,35.0,54,1,311,10885.0
Wilmersdorf,Entire home/apt,2,1.0,1.0,1.0,38.0,0,1,365,13870.0
Wilmersdorf,Private room,1,1.0,1.0,1.0,35.0,62,1,303,10605.0
Wilmersdorf,Private room,2,1.0,1.0,1.0,30.0,355,2,10,300.0
Wilmersdorf,Private room,2,2.0,1.0,1.0,31.0,250,7,115,3565.0
Pankow,Private room,1,1.0,1.0,1.0,20.0,0,0,365,7300.0
Neukölln,Entire home/apt,1,1.0,2.0,2.0,50.0,135,0,230,11500.0
Neukölln,Private room,1,1.0,1.0,1.0,25.0,0,0,365,9125.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,45.0,0,2,365,16425.0
Neukölln,Entire home/apt,2,1.0,0.0,1.0,100.0,364,0,1,100.0
Neukölln,Private room,3,1.0,1.0,1.0,30.0,0,4,365,10950.0
Neukölln,Private room,4,1.0,1.0,2.0,45.0,62,2,303,13635.0
Neukölln,Private room,4,1.0,1.0,1.0,50.0,85,23,280,14000.0
Neukölln,Private room,2,1.0,1.0,1.0,44.0,311,0,54,2376.0
Neukölln,Private room,2,1.0,1.0,1.0,40.0,0,4,365,14600.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,3,3,362,10860.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,35.0,0,0,365,12775.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,55.0,284,66,81,4455.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,40.0,0,3,365,14600.0
Neukölln,Entire home/apt,3,1.0,2.0,2.0,40.0,0,4,365,14600.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,100.0,157,11,208,20800.0
Neukölln,Private room,2,1.0,1.0,1.0,19.0,0,0,365,6935.0
Neukölln,Private room,1,1.5,1.0,1.0,99.0,0,0,365,36135.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,85.0,0,0,365,31025.0
Neukölln,Private room,2,1.0,1.0,1.0,20.0,0,0,365,7300.0
Neukölln,Private room,4,1.0,1.0,2.0,53.0,345,70,20,1060.0
Neukölln,Entire home/apt,2,1.0,0.0,1.0,55.0,0,27,365,20075.0
Neukölln,Private room,2,1.0,1.0,1.0,49.0,0,1,365,17885.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,84.0,311,119,54,4536.0
Neukölln,Private room,3,1.0,1.0,2.0,21.0,0,0,365,7665.0
Neukölln,Entire home/apt,1,1.0,1.0,1.0,45.0,0,0,365,16425.0
Neukölln,Private room,1,2.0,1.0,2.0,20.0,86,0,279,5580.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,0,8,365,10950.0
Neukölln,Entire home/apt,4,1.0,2.0,3.0,77.0,47,0,318,24486.0
Neukölln,Private room,2,1.5,1.0,1.0,21.0,0,2,365,7665.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,50.0,0,4,365,18250.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,41,4,324,9720.0
Mitte,Private room,2,1.0,1.0,1.0,40.0,315,11,50,2000.0
Mitte,Entire home/apt,3,1.0,1.0,3.0,44.0,0,4,365,16060.0
Köpenick,Entire home/apt,5,1.5,2.0,4.0,102.0,141,4,224,22848.0
Köpenick,Private room,4,2.0,1.0,3.0,35.0,82,0,283,9905.0
Neukölln,Private room,4,1.0,1.0,2.0,49.0,357,43,8,392.0
Neukölln,Private room,2,1.0,1.0,1.0,49.0,309,33,56,2744.0
Neukölln,Private room,2,1.0,1.0,1.0,34.0,7,11,358,12172.0
Neukölln,Entire home/apt,5,1.0,2.0,3.0,80.0,3,3,362,28960.0
Neukölln,Private room,1,1.5,1.0,1.0,27.0,365,10,0,0.0
Neukölln,Private room,3,1.0,2.0,2.0,50.0,15,7,350,17500.0
Neukölln,Entire home/apt,3,1.0,1.0,2.0,45.0,0,2,365,16425.0
Neukölln,Private room,1,1.0,1.0,1.0,21.0,0,1,365,7665.0
Neukölln,Private room,1,1.0,1.0,1.0,25.0,20,11,345,8625.0
Neukölln,Private room,3,1.0,1.0,1.0,33.0,86,2,279,9207.0
Neukölln,Entire home/apt,1,1.0,1.0,1.0,76.0,365,0,0,0.0
Neukölln,Shared room,2,1.0,1.0,1.0,50.0,365,0,0,0.0
Schöneberg,Private room,2,1.0,1.0,1.0,38.0,354,7,11,418.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,38.0,0,0,365,13870.0
Treptow,Private room,3,1.0,1.0,1.0,40.0,0,2,365,14600.0
Treptow,Private room,2,1.0,1.0,1.0,46.0,3,5,362,16652.0
Treptow,Private room,2,1.0,1.0,1.0,35.0,183,1,182,6370.0
Treptow,Private room,4,1.0,1.0,1.0,36.0,156,55,209,7524.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,0,0,365,10950.0
Neukölln,Private room,2,1.0,1.0,1.0,38.0,18,17,347,13186.0
Neukölln,Private room,2,1.5,1.0,1.0,25.0,0,5,365,9125.0
Neukölln,Private room,1,1.0,1.0,1.0,25.0,302,1,63,1575.0
Neukölln,Private room,2,1.0,1.0,1.0,20.0,0,8,365,7300.0
Neukölln,Entire home/apt,3,1.0,1.0,2.0,65.0,0,6,365,23725.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,35.0,0,1,365,12775.0
Neukölln,Private room,4,1.0,1.0,2.0,35.0,86,1,279,9765.0
Neukölln,Private room,1,1.0,1.0,1.0,59.0,365,1,0,0.0
Neukölln,Private room,2,1.0,1.0,1.0,42.0,15,8,350,14700.0
Neukölln,Entire home/apt,2,1.0,3.0,2.0,32.0,18,0,347,11104.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,37.0,0,3,365,13505.0
Neukölln,Private room,2,1.5,1.0,1.0,30.0,0,1,365,10950.0
Neukölln,Private room,2,1.0,1.0,1.0,24.0,0,0,365,8760.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,49.0,0,0,365,17885.0
Lichtenberg,Private room,2,1.0,1.0,1.0,22.0,85,4,280,6160.0
Lichtenberg,Entire home/apt,2,1.0,1.0,1.0,80.0,190,0,175,14000.0
Lichtenberg,Private room,2,1.0,1.0,1.0,25.0,0,1,365,9125.0
Lichtenberg,Private room,3,1.0,1.0,2.0,35.0,363,4,2,70.0
Lichtenberg,Private room,2,1.0,1.0,1.0,34.0,0,4,365,12410.0
Lichtenberg,Entire home/apt,4,1.0,0.0,1.0,72.0,136,37,229,16488.0
Lichtenberg,Entire home/apt,3,1.0,0.0,2.0,40.0,8,0,357,14280.0
Neukölln,Private room,2,1.0,1.0,1.0,21.0,0,3,365,7665.0
Neukölln,Private room,2,0.0,1.0,1.0,25.0,0,10,365,9125.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,50.0,32,51,333,16650.0
Neukölln,Private room,2,2.0,1.0,1.0,35.0,0,0,365,12775.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,12,12,353,12355.0
Neukölln,Private room,4,1.0,1.0,2.0,75.0,83,14,282,21150.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,50.0,0,0,365,18250.0
Neukölln,Private room,2,1.0,1.0,1.0,40.0,311,11,54,2160.0
Mitte,Entire home/apt,4,1.0,2.0,2.0,60.0,0,1,365,21900.0
Neukölln,Entire home/apt,3,1.0,1.0,2.0,70.0,10,4,355,24850.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,47.0,340,7,25,1175.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,98.0,127,4,238,23324.0
Mitte,Entire home/apt,4,1.0,2.0,2.0,50.0,0,4,365,18250.0
Neukölln,Entire home/apt,4,1.0,2.0,3.0,49.0,309,17,56,2744.0
Neukölln,Private room,3,1.0,1.0,3.0,50.0,0,6,365,18250.0
Mitte,Entire home/apt,3,1.0,1.0,1.0,58.0,157,8,208,12064.0
Neukölln,Private room,2,1.0,1.0,1.0,39.0,0,0,365,14235.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,72.0,1,7,364,26208.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,37.0,56,9,309,11433.0
Mitte,Private room,3,1.0,1.0,1.0,40.0,268,1,97,3880.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,158,0,207,7245.0
Neukölln,Shared room,1,1.0,1.0,1.0,12.0,43,3,322,3864.0
Mitte,Private room,1,1.0,1.0,1.0,23.0,0,0,365,8395.0
Mitte,Private room,1,1.0,1.0,1.0,25.0,31,1,334,8350.0
Charlottenburg,Entire home/apt,6,1.0,2.0,2.0,69.0,249,5,116,8004.0
Charlottenburg,Entire home/apt,4,1.0,1.0,2.0,49.0,230,3,135,6615.0
Charlottenburg,Entire home/apt,4,1.0,1.0,2.0,55.0,64,213,301,16555.0
Charlottenburg,Entire home/apt,2,1.0,1.0,1.0,145.0,321,12,44,6380.0
Charlottenburg,Entire home/apt,4,1.0,1.0,2.0,69.0,322,5,43,2967.0
Charlottenburg,Entire home/apt,1,1.0,1.0,1.0,68.0,335,2,30,2040.0
Charlottenburg,Private room,1,1.0,1.0,1.0,39.0,340,1,25,975.0
Charlottenburg,Private room,1,0.0,1.0,1.0,40.0,361,2,4,160.0
Mitte,Private room,2,1.0,1.0,2.0,55.0,9,117,356,19580.0
Mitte,Private room,4,1.0,1.0,4.0,65.0,80,110,285,18525.0
Mitte,Private room,2,1.0,1.0,1.0,38.0,31,269,334,12692.0
Mitte,Private room,2,2.0,1.0,1.0,40.0,0,2,365,14600.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,71.0,307,12,58,4118.0
Mitte,Entire home/apt,4,1.0,2.0,2.0,170.0,18,29,347,58990.0
Mitte,Private room,1,1.0,1.0,1.0,34.0,249,5,116,3944.0
Mitte,Entire home/apt,4,1.0,0.0,3.0,80.0,256,41,109,8720.0
